KabKot,NamaProv,Produk,CV_Post-2,CV_Post-Intervention,CV_Pre-Intervention,Mean_Price_Post-2,Mean_Price_Post-Intervention,Mean_Price_Pre-Intervention,Variance_Post-2,Variance_Post-Intervention,Variance_Pre-Intervention,Variance_Change_Post1,Variance_Change_Post2,Price_Change_Post1,Pre_Event_Avg,Peak_Price,Post_Event_Avg,Days_to_Peak,Price_Spike,Recovery_Level,Cluster,Probability,Cluster_Label
Temanggung,Jawa Tengah,Minyak Goreng Curah,0.0878523990646145,0.059262370245937314,0.05626661334020459,16423.545454545456,14815.666666666666,17106.145385280848,2081809.974025974,770904.2352941178,926415.6211834245,-16.78635186339506,124.71663111278527,-13.38980037305802,16901.952352902965,18308.0,13949.4,61.0,8.318847537489017,-17.468705929678325,3,0.9999990676527654,Moderate Success
Ternate,Maluku Utara,Minyak Goreng Curah,0.1499113563621877,0.12186193547625976,0.05754913447489444,19702.230496933622,19511.47699239418,14977.886672247025,8723682.647660293,5653487.488226826,742982.651434851,660.9178326450543,1074.1435188039832,30.268558037280247,15719.440011160714,14709.0,18912.739999999998,61.0,-6.427964421399916,20.314336812075105,4,0.9999999999999982,Low Impact
Tidore Kepulauan,Maluku Utara,Minyak Goreng Curah,0.12651184982011465,0.14153435958634247,0.1620034933969998,20492.653409090908,19949.120138888888,16853.4144500248,6721385.452307606,7972072.871270941,7454603.707834696,6.941605264574837,-9.835777785967172,18.368418447453134,15719.440011160714,22312.5,20990.3975,0.0,41.94207926082768,33.5314584049873,0,1.0,High Success
Timor Tengah Selatan,Nusa Tenggara Timur,Minyak Goreng Curah,0.08479073531964969,0.07146486961459918,0.15076087543166108,17375.06388888889,15143.300000000001,16734.87208581349,2170449.1899052034,1171187.0552941167,6365347.173200136,-81.60057851635905,-65.9021082299581,-9.510512405784684,19968.4375,19914.0,14309.6,0.0,-0.2726177248470242,-28.338909842094555,0,0.9999999999991438,High Success
Timor Tengah Utara,Nusa Tenggara Timur,Minyak Goreng Curah,0.03641280624538743,0.10517062047869656,0.13812581458899437,18093.500252525253,16854.944444444445,17457.772085813493,434063.7140225665,3142270.1732026185,5814700.407197157,-45.9598955551817,-92.53506313953332,-3.453061698857417,19968.4375,20812.6,15162.2,0.0,4.227483998184628,-24.069171661528348,0,0.9999999998849629,High Success
Toba Samosir,Sumatera Utara,Minyak Goreng Curah,0.1352310465077472,0.03475267930729045,0.10567137393399575,17426.18181818182,14778.611111111111,17272.619263804063,5553378.822510827,263781.19281045767,3331433.1920361337,-92.08205064892093,66.696388682994,-14.439084857959635,15847.463769079135,20000.0,14292.6,0.0,26.20315964389904,-9.811436023680429,0,1.0,High Success
Tojo Una-Una,Sulawesi Tengah,Minyak Goreng Curah,0.14545353500603428,0.06964585156131933,0.13534637290494733,14887.602272727272,16453.020987654323,17834.52097299727,4689192.664637453,1313051.6481596972,5826612.568389659,-77.46457941474915,-19.52111780904908,-7.746213018194524,16018.20381045387,22000.0,16145.441111111111,0.0,37.34373878825455,0.7943293902541272,0,1.0,High Success
Toli-Toli,Sulawesi Tengah,Minyak Goreng Curah,0.10155970501363118,0.055873121055041775,0.1699289735745987,17716.315656565657,14201.876543209877,18450.12667410714,3237350.1932352674,629647.276527072,9829548.566646408,-93.59434187381109,-67.06511828813551,-23.02558787772036,15846.61334325397,23625.0,13565.533333333335,0.0,49.08548273538428,-14.394747701039284,0,1.0,High Success
Tomohon,Sulawesi Utara,Minyak Goreng Curah,0.09508309316517288,0.10594270435165677,0.21077708454072872,17619.590909090908,14319.944444444445,18604.310004340277,2806714.5389610385,2301573.114379084,15377081.680887392,-85.03244528355616,-81.74741737601887,-23.028887171286193,22396.980003720237,23460.0,12936.2,0.0,4.746264880815141,-42.241320044705844,0,0.9999999999999538,High Success
Toraja Utara,Sulawesi Selatan,Minyak Goreng Curah,0.07822321748268565,0.0899266251053619,0.060232126125842306,15811.165193602694,13444.222222222223,17165.32224530148,1529674.7683458007,1461665.3594771246,1068957.1802873549,36.73750328186231,43.099723408434066,-21.67800854480202,17116.55900504299,19000.0,14754.4,0.0,11.0036193279391,-13.800431525676599,0,1.0,High Success
Trenggalek,Jawa Timur,Minyak Goreng Curah,0.03961757298759264,0.05566772620887994,0.053828943445164305,16309.40909090909,14258.666666666666,16637.229034999145,417495.8722943726,630035.1764705885,802035.7034644991,-21.445495038553965,-47.94547543320777,-14.296625738148958,17533.055540236386,17700.0,13213.0,0.0,0.9521697993854815,-24.63949042037964,0,0.9999999749494991,High Success
Tual,Maluku,Minyak Goreng Curah,0.055267404066641816,0.1511761267765524,0.1332762736885277,17390.824513588264,16086.055555555555,17683.155005580356,923801.1055403153,5913785.349673201,5554247.02425046,6.473214530303697,-83.3676625921228,-9.031756208215091,15869.540011160712,21482.24,14652.2,0.0,35.36775473575161,-7.67092184338413,0,1.0,High Success
Tuban,Jawa Timur,Minyak Goreng Curah,0.09039917585347648,0.0313047948412775,0.10333495490674581,17360.545454545456,15746.555555555555,18130.770182902943,2462950.4502164507,242992.49673202424,3510160.8221137733,-93.07745402429461,-29.83368640262773,-13.150101199758565,16882.371591004296,20000.0,15966.6,0.0,18.46676808521926,-5.424425034526906,0,1.0,High Success
Tulang Bawang Barat,Lampung,Minyak Goreng Curah,0.11973383586929597,0.03795442673390134,0.10835792638747055,16077.863636363636,14003.444444444445,18272.348198784723,3705872.5043290094,282484.49673202634,3920216.895896615,-92.79416154173231,-5.467666643444269,-23.362644515630446,20790.917503720237,20000.0,14262.6,0.0,-3.8041491126051237,-31.39985285667209,0,0.9999999964380759,High Success
Tulangbawang,Lampung,Minyak Goreng Curah,0.07955709549686778,0.04914686097595822,0.08862803146359023,17049.772727272728,13849.611111111111,18907.348198784723,1839903.4220779208,463304.7222222218,2808041.0409487016,-83.50078522834933,-34.47733151876206,-26.75011341885955,20790.917503720237,20000.0,13625.4,0.0,-3.8041491126051237,-34.4646526659445,0,0.9999999976866603,High Success
Tulungagung,Jawa Timur,Minyak Goreng Curah,0.11127207305324549,0.05299053142568815,0.08878710541076403,17271.636363636364,14674.666666666666,15831.086499591429,3693510.4329004325,604690.3529411764,1975701.0873435948,-69.39363161690589,86.94682391790843,-7.304740789298371,17828.96615394476,14813.0,13696.4,61.0,-16.916102301744846,-23.178944411369617,3,1.0,Moderate Success
Wajo,Sulawesi Selatan,Minyak Goreng Curah,0.08503404564940795,0.027827957364504736,0.04049506466979924,16217.772727272728,14240.666666666666,16280.619032118057,1901814.279220779,157044.7058823531,434656.34277704323,-63.869224850375836,337.5443521817681,-12.529943495557609,15913.292503720239,17600.0,14026.8,0.0,10.599362111174917,-11.854822019259757,0,0.9999999999999512,High Success
Wakatobi,Sulawesi Tenggara,Minyak Goreng Curah,0.11306200468002084,0.08028627220396126,0.17377487275202394,18668.090909090908,16058.955962144117,18093.545847180885,4454850.943722939,1662329.8419897652,9886016.449465975,-83.18503868077661,-54.93785624882727,-11.244837812449976,16159.440011160712,24205.141160714287,15846.960253968256,0.0,49.789479981959246,-1.9337288728856792,0,1.0,High Success
Waropen,Papua Barat,Minyak Goreng Curah,0.06483996700386603,0.15637721501663296,0.08183284876196156,19120.061953989298,16075.666666666666,16169.045007130457,1536965.6472378764,6319532.235294118,1750749.7781656168,260.96147571216795,-12.211004313348363,-0.5775130220901193,15854.940011160714,18768.225004650296,14202.4,0.0,18.374620095937566,-10.422871420500156,0,0.9999999909777193,High Success
Way Kanan,Lampung,Minyak Goreng Curah,0.05073310571547677,0.0757744203528708,0.11868977330683908,16542.4262987013,15234.111111111111,18331.817816840277,704338.3170086795,1332537.6339869304,4734102.598158312,-71.85237103848738,-85.12203099944041,-16.89797889483442,20478.808128720237,21000.0,13606.0,0.0,2.5450302967037643,-33.56058656109755,0,0.9999999999876961,High Success
Wonogiri,Jawa Tengah,Minyak Goreng Curah,0.06112215078244535,0.04185123256137298,0.028586772111897703,16947.590909090908,14868.5,16623.716174282123,1073033.3008658034,387213.7941176472,225832.51432313057,71.46060445645378,375.14562023184254,-10.55850662920693,17191.031224225622,17056.0,14954.8,0.0,-0.7854748354789567,-13.00812729066726,0,0.9999998558693528,High Success
Wonosobo,Jawa Tengah,Minyak Goreng Curah,0.08932454779102778,0.03732949055978435,0.06844502692140461,17026.68181818182,12649.5,16559.30863012988,2313138.7987013,222972.26470588206,1284600.8302906684,-82.64268094428758,80.066737009496,-23.61094123830708,16891.19494237427,18600.0,12605.2,0.0,10.116543343768527,-25.374136980813383,0,0.9999999996168105,High Success
